web-scraper-order,web-scraper-start-url,店铺名称,详情页,详情页-href,店铺评分,人均消费,点评数,店铺地址,店铺电话,营业时间,配套服务,店铺菜系,点评标签,推荐菜1,推荐菜2,推荐菜3
"1590851936-870","https://gz.meituan.com/meishi/pn7/","骏犇潮州兄弟牛肉火锅","骏犇潮州兄弟牛肉火锅5分1102条评论天河区天河长兴路嘉福利晶酒店右侧100米（下华快后第二个红绿灯的右手边）人均￥48","https://www.meituan.com/meishi/4791046/","5分","48","1102","地址：天河区天河长兴路嘉福利晶酒店右侧100米（下华快后第二个红绿灯的右手边）","020-31420730/13828492460","营业时间：周一至周日 11:00-02:00","提供wifi停车位","广州火锅","味道赞(166)牛肉赞(112)回头客(85)上菜快(83)分量足(72)菜品精致(48)饮品赞(11)不用排队(7)交通便利(4)到店自提(4)","牛筋丸","牛展","潮州官塘雪花肉"
"1590850739-745","https://gz.meituan.com/meishi/pn17/","东海渔荘","东海渔荘4分594条评论番禺区沙湾镇福涌村沙渡路1号（渡头联队市场旁）人均￥36","https://www.meituan.com/meishi/41842229/","4分","36","594","地址：番禺区沙湾镇福涌村沙渡路1号（渡头联队市场旁）","13824414538","营业时间：周一至周日 11:00-21:30","提供wifi停车位","广州粤港菜","分量足(47)菜品精致(45)上菜快(41)肉类好(38)回头客(28)停车方便(12)海鲜棒(9)不用排队(6)交通便利(3)到店自提(1)","金牌鸭嘴鱼焖鸡","烧排骨，鸭嘴鱼焖鸡项","煎藕饼"
"1590847062-355","https://gz.meituan.com/meishi/pn44/","鱼常见烤鱼","鱼常见烤鱼3.9分4373条评论增城市荔城街道挂绿路2号人均￥41","https://www.meituan.com/meishi/51027896/","null","null","null","null","null","null","null","null","null","null","null","null"
"1590848777-538","https://gz.meituan.com/meishi/pn31/","至尊比萨（金沙洲店）","至尊比萨（金沙洲店）5分325条评论白云区城西花园112-114铺（翠茵街）人均￥27","https://www.meituan.com/meishi/152727249/","5分","27","325","地址：白云区城西花园112-114铺（翠茵街）","020-81618132/13928565766","营业时间：周一至周日 09:00-01:00","提供wifi","广州西餐","味道赞(47)服务热情(40)性价比高(34)价格实惠(27)上菜快(25)回头客(23)环境很好(23)分量足(18)干净整洁(15)到店自提(3)","榴莲披萨","新奥尔良烤鸡肉披萨","秘制香鸡翼"
"1590848586-518","https://gz.meituan.com/meishi/pn33/","麻田会 · 牛蛙火锅（名盛广场店）","麻田会 · 牛蛙火锅（名盛广场店）4.1分4888条评论越秀区北京路238号名盛广场天河城百货7楼手扶电梯右转（近北京路步行街）人均￥81","https://www.meituan.com/meishi/2462702/","4.1分","81","4888","地址：越秀区北京路238号名盛广场天河城百货7楼手扶电梯右转（近北京路步行街）","020-83195055","营业时间：周一至周日 11:00-22:00","提供wifi","广州火锅","回头客(249)不用排队(44)牛肉赞(29)到店自提(14)朋友聚餐(9)家庭聚餐(5)闺蜜聚会(4)深夜食堂(3)店内消毒(1)上菜慢(186)","鲜活牛蛙","网红雪花南瓜饼","鲜香麻辣牛油鲜茄鸳鸯锅"
"1590847368-390","https://gz.meituan.com/meishi/pn41/","山东老家（高德分店）","山东老家（高德分店）4.1分2019条评论天河区珠江新城高德置地广场春商场5楼506铺人均￥68","https://www.meituan.com/meishi/1713109/","4.1分","68","2019","地址：天河区珠江新城高德置地广场春商场5楼506铺","020-38838758/38838258","营业时间：周一至周日 09:00-21:00","提供wifi停车位","广州鲁菜","上菜快(95)回头客(42)交通便利(34)不用排队(20)高大上(11)海鲜棒(3)朋友聚餐(6)到店自提(5)性价比低(207)分量少(96)","小洋饼","金牌酱骨架","酸菜鲈鱼"
"1590848509-510","https://gz.meituan.com/meishi/pn33/","广州W酒店-标帜自助餐厅","广州W酒店-标帜自助餐厅3.7分689条评论天河区珠江新城冼村路26号W酒店2楼（近兴盛路）人均￥265","https://www.meituan.com/meishi/646781/","3.7分","265","689","地址：天河区珠江新城冼村路26号W酒店2楼（近兴盛路）","020-66807816","营业时间：周一至周四 06:30-10:30 11:30-15:00 17:30-21:30  周五,周六 06:30-10:30 11:30-15:00 17:30-22:00  周日 06:30-10:30 11:30-15:30 17:30-21:30","提供wifi停车位","广州自助餐","味道赞(76)高大上(41)点心好(31)肉类好(29)回头客(21)不用排队(5)公司聚餐(4)现做现卖(3)到店自提(1)分量少(11)","雪糕","刺身","三文鱼"
"1590847610-416","https://gz.meituan.com/meishi/pn40/","美优乐（太和一店）","美优乐（太和一店）3.9分2242条评论白云区和意路太和文化广场人人佳超市1楼人均￥19","https://www.meituan.com/meishi/4879690/","3.9分","19","2242","地址：白云区和意路太和文化广场人人佳超市1楼","020-87437671","营业时间：周一至周日 06:30-23:00","提供wifi","广州小吃快餐","上菜快(92)回头客(85)菜品精致(54)肉类好(37)不用排队(28)交通便利(10)主食赞(8)到店自提(13)朋友聚餐(7)现做现卖(7)","卤味桂林米粉·","香菇滑鸡套饭","新奥尔良烤鸡腿饭套餐"
"1590852458-924","https://gz.meituan.com/meishi/pn3/","幸福西饼生日蛋糕（白云店）","幸福西饼生日蛋糕（白云店）5分8159条评论白云区松洲街增楼路433号101房人均￥38","https://www.meituan.com/meishi/50178057/","5分","38","8159","地址：白云区松洲街增楼路433号101房","020-81717814","营业时间：周一至周日 09:00-23:00","null","广州生日蛋糕","点心好(920)回头客(464)分量足(461)高大上(399)上菜快(218)肉类好(15)饮品赞(10)现做现卖(6)到店自提(5)朋友聚餐(3)","榴莲千层","榴芒双拼","芒果千层夹心蛋糕"
"1590847772-433","https://gz.meituan.com/meishi/pn39/","金广名厨","金广名厨4分5192条评论天河区黄埔大道西668号赛马场内马会酒店二期5楼（近地铁5号线潭村站D出口）人均￥55","https://www.meituan.com/meishi/1715529/","4分","55","5192","地址：天河区黄埔大道西668号赛马场内马会酒店二期5楼（近地铁5号线潭村站D出口）","020-37873333/87578888","营业时间：周一至周日 08:00-14:00 17:00-22:30","提供wifi停车位","广州粤港菜","上菜快(296)回头客(214)停车方便(151)不用排队(58)下午茶(49)到店自提(31)家庭聚餐(16)朋友聚餐(13)请客(12)闺蜜聚会(3)","金广虾饺皇","好美味酱蒸凤爪","蒜蓉香芋蒸排骨"
"1590846473-290","https://gz.meituan.com/meishi/pn48/","广州塔卢特斯法国旋转餐厅","广州塔卢特斯法国旋转餐厅3.4分487条评论海珠区阅江西路222号广州塔105层人均￥426","https://www.meituan.com/meishi/1714037/","3.4分","426","487","地址：海珠区阅江西路222号广州塔105层","020-89338218/18922312162","营业时间：周一至周日 15:00-17:00 18:00-22:00  2020-05-20至2020-05-31 14:00-17:00 17:30-22:00","提供wifi停车位","广州西餐","环境很好(143)高大上(41)夜景赞(28)点心好(20)不用排队(10)分量足(10)饮品赞(4)下午茶(49)菜品一般(23)到店自提(5)","澳洲M6级肉眼牛扒","香煎鹅肝","法式甜点"
"1590844738-140","https://gz.meituan.com/meishi/pn58/","GRANDPA爺茶（白云万达店）","GRANDPA爺茶（白云万达店）4.2分1180条评论白云区云城南三路398号118房人均￥14","https://www.meituan.com/meishi/60451177/","4.2分","14","1180","地址：白云区云城南三路398号118房","13802507942","营业时间：周一至周日 10:30-22:30","提供wifi","广州饮品店","饮品赞(82)味道赞(77)回头客(31)上菜快(10)点心好(8)下午茶(5)朋友聚餐(3)闺蜜聚会(3)到店自提(2)分量少(3)","白桃乌龙茶奶","茶花茶奶","海盐冰茶"
"1590849848-651","https://gz.meituan.com/meishi/pn24/","周承凉皮･粥（车陂南地铁站店）","周承凉皮･粥（车陂南地铁站店）3.4分828条评论天河区车陂南路东盛广场6号103号铺（车陂南C出口对面）人均￥13","https://www.meituan.com/meishi/42622018/","3.4分","13","828","地址：天河区车陂南路东盛广场6号103号铺（车陂南C出口对面）","020-82503122","营业时间：周一至周日 07:00-22:00","提供wifi","广州小吃快餐","味道赞(191)交通便利(65)回头客(30)肉类好(29)上菜快(28)菜品精致(11)不用排队(7)高大上(4)到店自提(16)店内消毒(1)","秘汁凉皮","肉夹馍","南瓜粥"
"1590845240-161","https://gz.meituan.com/meishi/pn57/","以饭湘许（白云店）","以饭湘许（白云店）4.1分514条评论白云区齐富路卡尔文酒店4楼人均￥41","https://www.meituan.com/meishi/63044025/","4.1分","41","514","地址：白云区齐富路卡尔文酒店4楼","020-28077977","营业时间：周一至周日 11:00-14:00 17:00-21:00","提供wifi","广州川湘菜","环境很好(91)味道赞(86)性价比高(47)价格实惠(33)回头客(31)上菜快(24)肉类好(9)海鲜棒(4)到店自提(1)分量少(33)","下饭小炒黄牛肉","我爱鱼头","虾扯蛋"
"1590848235-481","https://gz.meituan.com/meishi/pn35/","餐道·美好食光湘菜（新市店）","餐道·美好食光湘菜（新市店）4.2分9321条评论白云区新市南街45号（肯德基旁）人均￥40","https://www.meituan.com/meishi/40345794/","4.2分","40","9321","地址：白云区新市南街45号（肯德基旁）","020-36212377","营业时间：周一至周日 11:00-21:00","提供wifi","广州川湘菜","上菜快(424)菜品不错(328)回头客(274)肉类好(50)海鲜棒(17)不用排队(11)朋友聚餐(10)到店自提(9)开放厨房(7)分量少(56)","老坛剁椒水库鱼头","香辣小龙虾","有机花菜"
"1590843889-51","https://gz.meituan.com/meishi/pn64/","淼福猪肚鸡（蔡二村店）","淼福猪肚鸡（蔡二村店）4.9分1958条评论番禺区东环街蔡二村市新路111号人均￥41","https://www.meituan.com/meishi/73273276/","4.9分","41","1958","地址：番禺区东环街蔡二村市新路111号","020-29068109","营业时间：周一至周日 09:30-14:00 16:00-22:30","提供wifi停车位","广州火锅","味道赞(303)菜品精致(111)回头客(109)分量足(106)上菜快(53)停车方便(29)交通便利(11)不用排队(10)到店自提(10)朋友聚餐(6)","鸽子煲仔饭","瓦煲腊味饭","猪肚汤"
"1590844534-119","https://gz.meituan.com/meishi/pn60/","MiCasa Mexican Restarant By Bocca","MiCasa Mexican Restarant By Bocca5分710条评论天河区珠江新城海风路广粤天地110号（小西家作旁边）人均￥102","https://www.meituan.com/meishi/1713225/","5分","102","710","地址：天河区珠江新城海风路广粤天地110号（小西家作旁边）","020-87591558/13560336717","营业时间：周一至周日 11:00-01:00","提供wifi停车位","广州西餐","服务热情(20)环境很好(20)味道赞(14)上菜快(8)性价比高(8)价格实惠(6)回头客(5)体验很棒(5)干净整洁(5)菜品精致(3)","英式早餐","墨西哥鸡肉馅饼","俄罗斯风味牛肉饭"
"1590852775-957","https://gz.meituan.com/meishi/pn1/","城门口重庆老火锅（大石店）","城门口重庆老火锅（大石店）4.3分521条评论番禺区105国道472号富华酒店一楼人均￥96","https://www.meituan.com/meishi/170622497/","4.3分","96","521","地址：番禺区105国道472号富华酒店一楼","020-85829186","营业时间：周一至周日 09:30-02:00","null","广州火锅","服务热情(102)味道赞(86)上菜快(53)菜品健康(51)肉类好(35)回头客(8)到店自提(1)店内消毒(1)分量少(15)点心差(3)","鸳鸯锅","瀑布肥牛","精品鲜毛肚"
"1590850060-673","https://gz.meituan.com/meishi/pn22/","1993木熊·蛋糕制造（天河北店）","1993木熊·蛋糕制造（天河北店）5分117条评论天河区金田东街龙口西路47号金田花苑金桂楼一楼人均￥141","https://www.meituan.com/meishi/159610727/","5分","141","117","地址：天河区金田东街龙口西路47号金田花苑金桂楼一楼","15902032448","营业时间：周一至周日 10:00-22:00","null","广州生日蛋糕","点心好(51)味道赞(47)服务热情(40)菜品精致(23)体验很棒(19)分量足(18)干净整洁(16)上菜快(10)情侣约会(10)性价比高(4)","网红小猪佩奇蛋糕","草莓塔","布朗熊可妮兔情侣儿童情景蛋糕"
"1590849198-582","https://gz.meituan.com/meishi/pn28/","威来登西餐厅（岗顶店）","威来登西餐厅（岗顶店）3.7分589条评论天河区石牌东路162号人均￥53","https://www.meituan.com/meishi/91517/","3.7分","53","589","地址：天河区石牌东路162号","020-38904323","营业时间：周一至周日 11:00-22:00","提供wifi停车位","广州西餐","味道赞(65)菜品精致(42)分量足(23)牛肉赞(12)回头客(11)不用排队(7)交通便利(4)朋友聚餐(5)到店自提(2)上菜慢(18)","荷兰牛扒","焗饭","烟鸭胸水果沙律"
"1590850201-688","https://gz.meituan.com/meishi/pn21/","聚·日本料理·炉端烧","聚·日本料理·炉端烧4.5分天河区珠江新城马场路28号1楼117铺（富力28小区门口可致电专人来接）人均￥278","https://www.meituan.com/meishi/1423836024/","4.5分","278","null","地址：天河区珠江新城马场路28号1楼117铺（富力28小区门口可致电专人来接）","19128650380/18520553892","营业时间：周一至周日 17:30-24:00","提供wifi","广州日本菜","null","炉端烧","味增奶油芝士","自家制手工豆腐"
"1590848244-482","https://gz.meituan.com/meishi/pn35/","韩舍·雪花冰&炸鸡","韩舍·雪花冰&炸鸡4.8分3278条评论花都区龙珠路33号17商铺人均￥25","https://www.meituan.com/meishi/60855037/","4.8分","25","3278","地址：花都区龙珠路33号17商铺","15915938580","营业时间：周一至周日 11:30-23:00","提供wifi停车位","广州小吃快餐","肉类好(205)回头客(160)上菜快(54)不用排队(18)到店自提(34)下午茶(24)闺蜜聚会(12)朋友聚餐(11)文艺清新(9)现做现卖(5)","蒜香炸鸡翅","奥利奥雪花冰","辣味炸鸡"
"1590851507-825","https://gz.meituan.com/meishi/pn11/","TANING挞柠·手挞柠檬茶（石溪店）","TANING挞柠·手挞柠檬茶（石溪店）3.5分海珠区工业大道南路438号人均￥15","https://www.meituan.com/meishi/1553024996/","3.5分","15","null","地址：海珠区工业大道南路438号","18027381027","营业时间：周一至周日 10:00-23:00","null","广州饮品店","null","手挞柠檬茶(一品青茶)","祁门红茶","挞杯芒芒"
"1590844363-101","https://gz.meituan.com/meishi/pn61/","金顺炭火烤肉·网红烤肉店（1号店）","金顺炭火烤肉·网红烤肉店（1号店）4分3118条评论白云区远景路万方园楼下162号人均￥68","https://www.meituan.com/meishi/4304759/","4分","68","3118","地址：白云区远景路万方园楼下162号","020-86196541","营业时间：周一至周日 10:00-24:00","提供wifi","广州烧烤烤串","分量足(118)肉类好(111)上菜快(97)回头客(95)不用排队(4)到店自提(5)朋友聚餐(4)闺蜜聚会(3)店内消毒(1)主食差(19)","新鲜五花肉","套餐","生菜"
"1590850666-737","https://gz.meituan.com/meishi/pn17/","大龙燚火锅（珠江新城店）","大龙燚火锅（珠江新城店）5分5223条评论天河区猎德大道31号兴盛路二楼（中海璟晖华庭二楼206-207号）人均￥115","https://www.meituan.com/meishi/41899078/","5分","115","5223","地址：天河区猎德大道31号兴盛路二楼（中海璟晖华庭二楼206-207号）","020-85167537","营业时间：周一至周日 11:00-03:00","提供wifi","广州火锅","味道赞(171)菜品健康(67)回头客(53)上菜快(45)饮品赞(6)有表演(3)高大上(3)性价比低(146)价格高(70)分量少(34)","空运大刀毛肚","深海手打虾滑","特色鲜黄喉"
"1590852495-928","https://gz.meituan.com/meishi/pn3/","诸锣记烤串（东晓南店）","诸锣记烤串（东晓南店）3.6分170条评论海珠区南洲北路5号东晓胜汇里A区首层铺人均￥68","https://www.meituan.com/meishi/165634313/","3.6分","68","170","地址：海珠区南洲北路5号东晓胜汇里A区首层铺","020-89442019","营业时间：周五至周日 11:00-14:00 17:00-02:00  周一至周四 16:00-02:00","null","广州烧烤烤串","味道赞(21)服务热情(21)肉类好(17)上菜快(13)饮品赞(6)回头客(4)到店自提(1)分量少(10)性价比低(9)价格高(8)","烤榴莲","呼伦贝尔羊肉串","五花肉"
